date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:01:05	477236/477236	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2274834-6933ef99-819c2c18093e5496;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/wp-social/assets/css/fonts/met-social.ttf?kjn5hn	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/wp-social/assets/css/fonts/met-social150e.ttf	(from https://kaabworldwidetarot.shop/wp-content/plugins/wp-social/assets/css/font-icon.css?ver=3.1.4)
23:01:05	477412/477412	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22748e4-6933ef99-bef20cef74b3d361;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/wp-social/assets/css/fonts/met-social.eot?kjn5hn	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/wp-social/assets/css/fonts/met-social150e.eot	(from https://kaabworldwidetarot.shop/wp-content/plugins/wp-social/assets/css/font-icon.css?ver=3.1.4)
23:01:05	1872042/1872042	---MCZ	200	added ('OK')	image/svg+xml	etag:%221c90aa-6933ef99-26544611c1fb0e6b;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/wp-social/assets/css/fonts/met-social.svg?kjn5hn	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/wp-social/assets/css/fonts/met-social150e.svg	(from https://kaabworldwidetarot.shop/wp-content/plugins/wp-social/assets/css/font-icon.css?ver=3.1.4)
23:01:05	680/680	---M-Z	200	added ('OK')	image/svg+xml	etag:%222a8-6933ef99-df3f8df166768d10;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/wp-social/assets/css/tiktok-white.svg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/wp-social/assets/css/tiktok-white.svg	(from https://kaabworldwidetarot.shop/wp-content/plugins/wp-social/assets/css/font-icon.css?ver=3.1.4)
23:01:06	17334/17334	---M-Z	200	added ('OK')	text/plain	etag:%2243b6-690c8edb-35f99f5236d510d9;gz%22	https://kaabworldwidetarot.shop/wp-content/uploads/2025/11/social-media-plays-big-role-our-lives_1025556-9542.avif	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/social-media-plays-big-role-our-lives_1025556-9542.avif	(from https://kaabworldwidetarot.shop/wp-content/uploads/elementor/css/post-56.css?ver=1770162679)
23:01:06	41120/41120	---M-Z	200	added ('OK')	text/plain	etag:%22a0a0-690c9128-6b74707c04c7b20;gz%22	https://kaabworldwidetarot.shop/wp-content/uploads/2025/11/woman-sits-desk-with-facebook-social-media-wall_712444-5358.avif	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/woman-sits-desk-with-facebook-social-media-wall_712444-5358.avif	(from https://kaabworldwidetarot.shop/wp-content/uploads/elementor/css/post-56.css?ver=1770162679)
23:01:07	105951/105951	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Feb%202026%2017:31:07%20GMT	https://kaabworldwidetarot.shop/wp-content/uploads/2025/08/23.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/08/23.jpg	(from https://kaabworldwidetarot.shop/wp-content/uploads/elementor/css/post-56.css?ver=1770162679)
23:01:07	228798/228798	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Feb%202026%2017:31:06%20GMT	https://kaabworldwidetarot.shop/wp-content/uploads/2025/08/4-1.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/08/4-1.jpg	(from https://kaabworldwidetarot.shop/wp-content/uploads/elementor/css/post-56.css?ver=1770162679)
23:01:07	195446/195446	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Feb%202026%2017:31:07%20GMT	https://kaabworldwidetarot.shop/wp-content/uploads/2025/08/12.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/08/12.jpg	(from https://kaabworldwidetarot.shop/wp-content/uploads/elementor/css/post-56.css?ver=1770162679)
23:01:08	56564/56564	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dcf4-689af2e7-ecaba3560ecad072;gz%22	https://kaabworldwidetarot.shop/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-includes/fonts/dashicons7d4b.eot	(from https://kaabworldwidetarot.shop/wp-includes/css/dashicons.min.css?ver=6.8.3)
23:01:08	56392/56392	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22dc48-689af2e7-8f96a95c9a5e195b;gz%22	https://kaabworldwidetarot.shop/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-includes/fonts/dashicons7d4b.ttf	(from https://kaabworldwidetarot.shop/wp-includes/css/dashicons.min.css?ver=6.8.3)
23:01:08	103532/103532	---M--	200	added ('OK')	font/woff2	etag:%221946c-69394359-8c132f80bc8476c9;;;%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.44.0	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons7241.woff2	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
23:01:08	231564/231564	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223888c-69394359-a4feba7509ab1e2e;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.44.0	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons7241.eot	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
23:01:08	127192/127192	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221f0d8-69394359-83140661924ed129;;;%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.44.0	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons7241.woff	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
23:01:09	231404/231404	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22387ec-69394359-fe413a7e35e89718;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.44.0	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons7241.ttf	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
23:01:09	354110/354110	---M-Z	200	added ('OK')	image/svg+xml	etag:%225673e-69394359-931386e707f6ab77;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.44.0	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons7241.svg	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
23:01:09	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-69394359-7f46439e9b70d249;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
23:01:10	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-69394359-7f46439e9b70d249;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
23:01:10	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%2213ecc-69394359-fd5d863c851766ce;;;%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
23:01:10	97804/97804	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2217e0c-69394359-fd86babf00898305;;;%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
23:01:10	151368/151368	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2224f48-69394359-ebd3ea9349510a66;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
23:01:11	749223/749223	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6ea7-69394359-898ac7e69b8f4fb;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
23:01:11	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-69394359-45a7b7684c41735f;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
23:01:11	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-69394359-45a7b7684c41735f;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
23:01:11	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-69394359-c3d24154c647385;;;%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
23:01:11	101652/101652	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218d14-69394359-88fef727b71178ba;;;%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
23:01:12	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-69394359-948d78f09fbeff58;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
23:01:12	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-69394359-7a9e5037c0fc696f;gz%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
23:01:12	322/322	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Feb%202026%2017:31:12%20GMT	https://kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.6.1)
23:01:12	222/222	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Feb%202026%2017:31:12%20GMT	https://kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.6.1)
23:01:12	234/234	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Feb%202026%2017:31:13%20GMT	https://kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.6.1)
23:01:13	210/210	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Feb%202026%2017:31:13%20GMT	https://kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.6.1)
23:01:13	257/257	---M--	200	added ('OK')	image/svg+xml	etag:%22101-68ac50e3-54b9e375e04e51c;;;%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.6.1)
23:01:14	459560/459560	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2270328-68ac50e3-6f238be6c5f85569;;;%22	https://kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?y24e1e	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit97ac.woff	(from https://kaabworldwidetarot.shop/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.6.1)
23:01:14	112062/112062	---M-Z	200	added ('OK')	text/css	etag:%221b5be-6983c7c5-e1faf70fa12a09c1;gz%22	https://kaabworldwidetarot.shop/wp-content/uploads/elementor/css/post-60.css?ver=1770244037	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/elementor/css/post-60051a.css	(from https://kaabworldwidetarot.shop/about-us/)
23:01:14	92623/92623	---MCZ	200	added ('OK')	application/json	date:Fri,%2006%20Feb%202026%2017:31:15%20GMT	https://kaabworldwidetarot.shop/wp-json/wp/v2/pages/60	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-json/wp/v2/pages/60.json	(from https://kaabworldwidetarot.shop/about-us/)
23:01:15	2806/2806	---M-Z	200	added ('OK')	application/json	date:Fri,%2006%20Feb%202026%2017:31:15%20GMT	https://kaabworldwidetarot.shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkaabworldwidetarot.shop%2Fabout-us%2F	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-json/oembed/1.0/embedb532.json	(from https://kaabworldwidetarot.shop/about-us/)
23:01:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2017:31:15%20GMT	https://kaabworldwidetarot.shop/?p=60	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/index0721.html	(from https://kaabworldwidetarot.shop/about-us/)
23:01:15	2979/2979	---M-Z	200	added ('OK')	text/xml	date:Fri,%2006%20Feb%202026%2017:31:15%20GMT	https://kaabworldwidetarot.shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkaabworldwidetarot.shop%2Fabout-us%2F&format=xml	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-json/oembed/1.0/embed4466	(from https://kaabworldwidetarot.shop/about-us/)
23:01:15	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2017:31:15%20GMT	http://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-12.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-12.a3.delayed	(from https://kaabworldwidetarot.shop/about-us/)
23:01:16	72656/72656	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Feb%202026%2017:31:16%20GMT	https://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-12.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-12.jpg	(from https://kaabworldwidetarot.shop/about-us/)
23:01:16	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2017:31:16%20GMT	http://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-13.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-13.jpg	(from https://kaabworldwidetarot.shop/about-us/)
23:01:17	72656/72656	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Feb%202026%2017:31:17%20GMT	https://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-13.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-13.jpg	(from https://kaabworldwidetarot.shop/about-us/)
23:01:17	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2017:31:17%20GMT	http://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-14.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-14.jpg	(from https://kaabworldwidetarot.shop/about-us/)
23:01:17	72656/72656	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Feb%202026%2017:31:17%20GMT	https://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-14.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-14.jpg	(from https://kaabworldwidetarot.shop/about-us/)
23:01:21	99080/99080	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Feb%202026%2017:31:21%20GMT	https://kaabworldwidetarot.shop/wp-content/uploads/2025/08/11-1024x546.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/08/11-1024x546.jpg	(from https://kaabworldwidetarot.shop/about-us/)
23:01:21	145240/145240	---M-Z	200	added ('OK')	text/css	etag:%2223758-6983c6b9-20937d07d5bf92d9;gz%22	https://kaabworldwidetarot.shop/wp-content/uploads/elementor/css/post-888.css?ver=1770243769	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/elementor/css/post-88869d1.css	(from https://kaabworldwidetarot.shop/our-team/)
23:01:21	122583/122583	---MCZ	200	added ('OK')	application/json	date:Fri,%2006%20Feb%202026%2017:31:21%20GMT	https://kaabworldwidetarot.shop/wp-json/wp/v2/pages/888	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-json/wp/v2/pages/888.json	(from https://kaabworldwidetarot.shop/our-team/)
23:01:21	2723/2723	---M-Z	200	added ('OK')	application/json	date:Fri,%2006%20Feb%202026%2017:31:22%20GMT	https://kaabworldwidetarot.shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkaabworldwidetarot.shop%2Four-team%2F	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-json/oembed/1.0/embedaac0.json	(from https://kaabworldwidetarot.shop/our-team/)
23:01:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2017:31:22%20GMT	https://kaabworldwidetarot.shop/?p=888	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/indexc052.html	(from https://kaabworldwidetarot.shop/our-team/)
23:01:22	2896/2896	---M-Z	200	added ('OK')	text/xml	date:Fri,%2006%20Feb%202026%2017:31:22%20GMT	https://kaabworldwidetarot.shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkaabworldwidetarot.shop%2Four-team%2F&format=xml	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-json/oembed/1.0/embed1f30	(from https://kaabworldwidetarot.shop/our-team/)
23:01:22	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2017:31:22%20GMT	http://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-2.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-2.jpg	(from https://kaabworldwidetarot.shop/our-team/)
23:01:23	72655/72655	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Feb%202026%2017:31:23%20GMT	https://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-2.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-2.jpg	(from https://kaabworldwidetarot.shop/our-team/)
23:01:23	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2017:31:23%20GMT	http://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-1.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-1.jpg	(from https://kaabworldwidetarot.shop/our-team/)
23:01:24	72655/72655	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Feb%202026%2017:31:24%20GMT	https://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-1.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-1.jpg	(from https://kaabworldwidetarot.shop/our-team/)
23:01:24	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2017:31:24%20GMT	http://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-5.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-5.jpg	(from https://kaabworldwidetarot.shop/our-team/)
23:01:24	72655/72655	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Feb%202026%2017:31:24%20GMT	https://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-5.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-5.jpg	(from https://kaabworldwidetarot.shop/our-team/)
23:01:25	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2017:31:25%20GMT	http://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image.jpg	(from https://kaabworldwidetarot.shop/our-team/)
23:01:25	72653/72653	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Feb%202026%2017:31:25%20GMT	https://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image.jpg	(from https://kaabworldwidetarot.shop/our-team/)
23:01:25	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2017:31:26%20GMT	http://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-6.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-6.jpg	(from https://kaabworldwidetarot.shop/our-team/)
23:01:26	72655/72655	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Feb%202026%2017:31:26%20GMT	https://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-6.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-6.jpg	(from https://kaabworldwidetarot.shop/our-team/)
23:01:26	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2017:31:26%20GMT	http://kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-19.jpg	D:/idris/New-Site/kaabworldwidetarot-local/kaabworldwidetarot.shop/wp-content/uploads/2025/11/image-19.jpg	(from https://kaabworldwidetarot.shop/our-team/)
